time_published,Adj Close,Al Jareeza,Associated Press,Barrons,Benzinga,Business Insider,Business Standard,CNBC,CNN,Canada Newswire,Cointelegraph,Decrypt.co,Financial News London,Financial Times,Forbes,Fox Business News,GlobeNewswire,Investing News Network,Investor Ideas,Investors Business Daily,Kiplinger,MarketWatch,Money Control,Money Morning,Motley Fool,New York Times,PR Newswire,PennyStocks.com,Reuters,South China Morning Post,StockMarket.com,Stocknews.com,The Atlantic,The Economist,The Financial Express,The Street,The Week News,UPI Business,Wall Street Journal,Zacks Commentary
2024-06-11,466.6215515136719,-1.0,0.06746,0.0,0.21144123076923077,-0.01156766666666667,-1.0,0.176911,0.0035864999999999994,-1.0,-1.0,0.19787999999999997,-1.0,-1.0,-0.03208833333333334,-0.058802,0.154445,-1.0,-1.0,-0.014505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25387166666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21516254545454547
2024-06-12,472.7332458496094,-1.0,-0.045218,-1.0,0.14615233333333333,0.1052948,-1.0,0.415795,-0.117406,0.566232,0.330236,0.31649,-1.0,-1.0,0.15771333333333334,-1.0,0.16370525,-1.0,-1.0,0.055024,-1.0,-1.0,-1.0,-1.0,0.169353,-1.0,0.3617166666666667,-1.0,-1.0,0.115928,-1.0,-1.0,-0.013782500000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23267963636363637
2024-06-13,475.2955627441406,-1.0,0.061768,-1.0,0.15514841666666665,0.15596949999999998,-1.0,0.146411,0.14006,-1.0,-1.0,0.014270499999999992,-1.0,-1.0,0.08319100000000001,-1.0,0.16745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0805805,-1.0,-1.0,0.26190650000000004,-1.0,-1.0,0.353805,-1.0,-1.0,0.097316,-1.0,0.10654,-1.0,-1.0,-1.0,-1.0,0.18107171428571428
2024-06-14,477.7582092285156,-1.0,-1.0,-1.0,0.13754083333333333,0.32271299999999997,-1.0,-0.026381,-0.031729499999999994,0.385899,0.064939,0.17593366666666665,-1.0,-1.0,0.24963414285714286,-1.0,0.098293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1595695,-1.0,0.22138175000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.13788183333333334
2024-06-17,483.61065673828125,-1.0,-1.0,-1.0,0.17372325,0.2610173333333334,-1.0,0.249753,0.0899008,-1.0,-1.0,0.24653999999999998,-1.0,-1.0,0.28827800000000003,-1.0,0.196874,-1.0,-1.0,0.1010095,0.346931,-1.0,-1.0,0.132568,0.22485549999999999,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21500357142857143
2024-06-18,483.76019287109375,-1.0,-0.06894,-1.0,0.21089449999999998,0.09640499999999999,-1.0,0.169211,0.17136766666666667,0.295608,0.231981,-1.0,-1.0,0.167591,0.10499125,0.26702,0.084022,-1.0,-1.0,0.120558,-1.0,-1.0,-1.0,0.264425,0.479911,-1.0,-0.068123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23286261538461536
2024-06-20,480.0314025878906,0.014747,-0.005373500000000003,-1.0,0.22019066666666667,0.14043066666666668,-1.0,-1.0,-0.0486865,0.206466,0.1553955,-0.016124333333333334,-1.0,-1.0,0.07541999999999999,-1.0,0.19960666666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3507315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.140976,-1.0,-1.0,-1.0,-1.0,0.17165690909090908
2024-06-21,478.7452392578125,-1.0,0.019613000000000005,-1.0,0.18647333333333335,0.22773285714285715,-1.0,-1.0,0.140962,0.182118,0.134713,-1.0,-1.0,-1.0,0.12196600000000002,-1.0,0.177406,-1.0,-1.0,0.104153,-1.0,-1.0,-1.0,-1.0,0.390237,-1.0,0.21565925,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.19339623076923076
2024-06-24,473.2948913574219,0.103151,-1.0,-1.0,0.07685026315789474,0.19198166666666663,-1.0,-1.0,-1.0,0.21962,-1.0,-1.0,-1.0,-1.0,-0.158532,-1.0,0.453079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.036549,0.19813466666666668,-1.0,-0.014716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17565794444444446
2024-06-25,478.7073059082031,-1.0,0.08086533333333333,-1.0,0.2951330909090909,0.0569755,-1.0,0.1566755,0.12355425,0.579266,-1.0,0.030818,-1.0,-1.0,0.3283176666666667,-1.0,0.23291399999999995,-1.0,-1.0,-1.0,0.204174,-1.0,-1.0,-1.0,-1.0,-1.0,0.326368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.092252,-1.0,-1.0,-1.0,-1.0,0.1988834
2024-06-26,479.6958923339844,-1.0,-0.077192,-1.0,0.25456184615384614,0.10174949999999999,-1.0,-1.0,0.11031766666666666,0.2265155,-1.0,-0.083453,-1.0,-1.0,0.22242825,0.482604,-0.0060905,-0.007234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.32283766666666663,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.106003,-1.0,-1.0,-1.0,-1.0,0.2350822
2024-06-27,480.93414306640625,-1.0,-0.07731450000000001,-1.0,0.1802619285714286,0.1699585,-1.0,0.017401,0.083451,-1.0,-1.0,-1.0,-1.0,-1.0,0.11267866666666669,0.071279,0.27593066666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.162343,-1.0,-1.0,0.376582,-1.0,-1.0,0.238881,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21697355555555556
2024-06-28,478.4376525878906,-1.0,-1.0,-1.0,0.17773007142857145,-1.0,-1.0,-1.0,0.058357,-1.0,0.048316,0.230834,-1.0,-1.0,0.0298485,0.171808,0.19777699999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.271617,-1.0,0.27759337500000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.27917,-1.0,-1.0,-1.0,-1.0,0.18327672222222222
2024-07-01,481.2437438964844,-1.0,-0.1369012,-1.0,0.2171814,0.337383,0.107241,-1.0,-1.0,-1.0,-0.11238000000000001,-1.0,-1.0,-1.0,0.18474200000000002,0.050202,0.18724649999999998,-1.0,-1.0,0.0623,0.257697,-1.0,-1.0,0.074446,0.217422,-1.0,0.2757535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.108175,-1.0,-1.0,-1.0,-1.0,0.442189
2024-07-02,486.296630859375,0.261364,-0.12235566666666668,0.311404,0.13857095454545454,0.34913700000000003,-1.0,-1.0,0.029925499999999994,-1.0,-1.0,-0.092931,-1.0,-1.0,0.104133,-1.0,0.15248350000000002,0.345691,-1.0,0.139254,-1.0,-1.0,-1.0,0.148786,0.184125,-1.0,0.533751,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20488966666666666
2024-07-03,490.3509521484375,0.033672,0.088028,-1.0,0.188644,0.15851266666666666,-1.0,-1.0,0.022262,-1.0,0.074398,-1.0,-1.0,-1.0,0.1261734,-1.0,0.179249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.127714,0.3272336666666667,-1.0,0.17264366666666667,-1.0,-1.0,0.071862,-1.0,0.224178,-0.139076,-1.0,0.174016,-1.0,-1.0,-1.0,-1.0,0.329182
2024-07-05,495.4637451171875,-1.0,-1.0,0.164797,0.17355175,0.228847,-1.0,-1.0,-0.121082,0.203814,-1.0,0.155349,-1.0,-1.0,0.1822368,-1.0,0.20252916666666665,-1.0,-1.0,-1.0,0.176653,-1.0,-1.0,-1.0,0.22903880000000001,-1.0,0.15354233333333334,-1.0,-1.0,0.178766,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.369257
2024-07-08,496.64208984375,-1.0,-1.0,-1.0,0.18275226666666666,0.282893,-1.0,0.078522,-1.0,-1.0,0.002376,0.222382,-1.0,-1.0,-1.0,0.038474,0.139105,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.162588,0.25190520000000005,-1.0,0.306964,-1.0,-1.0,-1.0,-1.0,-1.0,-0.069217,-1.0,0.256871,-1.0,-1.0,-1.0,-1.0,0.215766875
2024-07-09,497.07147216796875,-1.0,0.016943,-1.0,0.2293705,0.366773,-1.0,-1.0,0.186975,0.243967,-1.0,-1.0,-1.0,-1.0,0.03492580000000001,-0.097281,0.2612445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.291949,-1.0,-1.0,0.019241,-1.0,-1.0,-1.0,-1.0,0.115162,-1.0,-1.0,-1.0,-1.0,0.21345147826086958
2024-07-10,502.25421142578125,-1.0,-0.28614,-1.0,0.19810753846153845,0.004726000000000001,-1.0,0.2241785,0.039406,-1.0,-1.0,-1.0,-1.0,-1.0,0.172649,-1.0,0.098701,0.198397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22039,-1.0,0.165149,-1.0,-1.0,0.082,-1.0,-1.0,-0.029489,-1.0,0.002374,-1.0,-1.0,-1.0,-1.0,0.21393226315789474
2024-07-11,491.23968505859375,-1.0,-1.0,-1.0,0.13158216666666667,0.0916225,-1.0,0.126131,0.131525,0.250083,-1.0,-1.0,-1.0,-1.0,0.1043695,-1.0,0.1433808,0.20711899999999997,-1.0,-1.0,-1.0,-1.0,-1.0,0.036743,0.055171,-1.0,0.339253,-1.0,-1.0,0.154486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2134053125
2024-07-12,494.1256408691406,0.052045,0.171483,-1.0,0.13006500000000001,0.2339848,-1.0,-1.0,0.05103466666666667,-0.202251,-1.0,0.036237,-1.0,-1.0,0.17163716666666665,-1.0,-1.0,0.106028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.253597,-1.0,0.2061679,-1.0,-1.0,-1.0,-1.0,-1.0,0.182869,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20784116666666666
2024-07-15,495.4537658691406,-1.0,0.166246,-1.0,0.19460544444444444,0.217034,-1.0,-1.0,0.030685666666666667,-1.0,-1.0,0.362267,-1.0,-1.0,0.21673333333333336,-1.0,-1.0,0.352878,-1.0,0.104654,-1.0,-1.0,-1.0,0.19397,0.226989,-1.0,0.2848135,-1.0,-1.0,-1.0,-1.0,-1.0,-0.145906,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21784472000000002
2024-07-16,495.64349365234375,-0.114631,0.134497,-1.0,0.200561,0.286824,-1.0,0.22632,-0.28473,0.1862375,-1.0,0.1441605,-1.0,-1.0,0.059856333333333324,-0.004815,0.108944,0.0944295,-1.0,0.20061166666666666,-1.0,-1.0,-1.0,0.134911,0.057242,-1.0,0.30548600000000004,-1.0,-1.0,-1.0,-1.0,-1.0,0.022165,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23899682352941176
2024-07-17,481.09393310546875,-1.0,-1.0,-1.0,0.200504,-1.0,0.086343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.208404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.323265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.040599,-1.0,-1.0,-1.0,-1.0,-1.0,0.20376872727272727
2024-07-18,478.817138671875,-1.0,-1.0,-1.0,0.17992875,-1.0,-1.0,-0.05046475,-1.0,-1.0,-0.128683,-1.0,-1.0,-1.0,-1.0,-1.0,0.229517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15460288235294117
2024-07-19,474.5730895996094,-1.0,-1.0,-1.0,0.21809003703703703,-1.0,0.086343,-1.0,-1.0,-1.0,0.117246,0.059758,-1.0,-1.0,-1.0,-1.0,0.18485249999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.311099,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17182208333333335
2024-07-22,481.6431884765625,-1.0,-1.0,-1.0,0.2035721875,-1.0,-1.0,0.075937,-1.0,-1.0,-0.294585,0.244313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.065231,0.22155450000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.18958676923076923
2024-07-23,479.945556640625,-1.0,-1.0,-1.0,0.21975090000000003,-1.0,-1.0,0.04468250000000001,-1.0,-1.0,0.273206,0.281956,-1.0,-1.0,-1.0,-1.0,0.232153,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.068476,0.299065,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17882963636363636
2024-07-24,462.7297668457031,-1.0,-1.0,-1.0,0.2728597,-1.0,-1.0,0.105985,-1.0,-1.0,-0.057454,-1.0,-1.0,-1.0,-1.0,-1.0,0.2201985,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.203627,-1.0,-1.0,-1.0,-1.0,0.144264,-1.0,-1.0,-1.0,0.07166,-1.0,-1.0,-1.0,-1.0,-1.0,0.1577978064516129
2024-07-25,457.6269226074219,-1.0,-1.0,-1.0,0.15180076923076924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1167385,-1.0,-1.0,-1.0,-1.0,0.223113,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1965575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15408568965517241
2024-07-26,462.3203430175781,-1.0,-1.0,-1.0,0.14333429411764706,-1.0,-1.0,-1.0,-1.0,-1.0,0.185241,0.217246,-1.0,-1.0,-1.0,-1.0,0.24074383333333335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.106076,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16998904166666665
2024-07-29,463.2490234375,-1.0,-1.0,-1.0,0.1781807142857143,-1.0,-1.0,0.1671705,-1.0,-1.0,0.191416,0.062866,-1.0,-1.0,-1.0,-1.0,0.300559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23648466666666668,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16868314285714284
2024-07-30,456.8879699707031,-1.0,-1.0,-1.0,0.18522425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22285275000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.21070925000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1695154705882353
2024-07-31,470.4089660644531,-1.0,-1.0,-1.0,0.25119275,-1.0,-1.0,0.26821,-1.0,-1.0,-1.0,0.347662,-1.0,-1.0,-1.0,-1.0,0.37820200000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.20523325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15634005263157894
2024-08-01,459.0149841308594,-1.0,-1.0,-1.0,0.16044424999999998,-1.0,0.086343,-1.0,-1.0,-1.0,0.038334,0.151571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.00973,0.2674075,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14207578125
2024-08-02,448.1202697753906,-1.0,-1.0,-1.0,0.16971444444444447,-1.0,-1.0,0.301032,-1.0,-1.0,0.090841,-1.0,-1.0,-1.0,-1.0,-1.0,0.19146525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.166655,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1610695
2024-08-05,434.7590637207031,-1.0,-1.0,-1.0,0.179608625,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15723900000000002,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.23987499999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14013174074074075
2024-08-06,438.9132080078125,-1.0,-1.0,-1.0,0.19746425,-1.0,0.086343,-1.0,-1.0,-1.0,-1.0,0.184269,-1.0,-1.0,-1.0,-1.0,0.2877505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26817725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14459792105263158
2024-08-07,434.1598815917969,-1.0,-1.0,-1.0,0.193869,-1.0,-1.0,0.083833,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.14058949999999998,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.24479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14984015
2024-08-08,447.4412536621094,-1.0,-1.0,-1.0,0.318937,-1.0,-1.0,0.14115350000000002,-1.0,-1.0,-0.074399,0.134488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3289895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.14020531707317074
2024-08-09,449.7779541015625,-1.0,-1.0,-1.0,0.22176496153846154,-1.0,0.086343,-1.0,-1.0,-1.0,0.070154,-1.0,-1.0,-1.0,-1.0,-1.0,0.17801155555555556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.093823,0.16608166666666666,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16757266666666668
2024-08-12,450.74658203125,-1.0,-1.0,-1.0,0.21406779166666667,-1.0,-1.0,-1.0,-1.0,-1.0,0.130103,-0.003598,-1.0,-1.0,-1.0,-1.0,0.20944314285714286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.277216,-1.0,-1.0,-1.0,-1.0,-0.128277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12227353846153846
2024-08-13,461.93084716796875,-1.0,-1.0,-1.0,0.17440675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.22843899999999998,-1.0,-1.0,-1.0,-1.0,0.1949215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.248607,0.30912300000000004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1357326875
2024-08-14,462.0806884765625,-1.0,-1.0,-1.0,0.18244749999999998,-1.0,-1.0,0.029233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1919146,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.157593,0.24808299999999997,-1.0,-1.0,-1.0,-1.0,0.269975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1323862962962963
2024-08-15,473.7542724609375,-1.0,-1.0,-1.0,0.25266841379310345,-1.0,0.086343,0.326577,-1.0,-1.0,0.13349,0.077086,-1.0,-1.0,-1.0,-1.0,0.20414669230769228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.171251,0.26777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.12588
2024-08-16,474.3634033203125,-1.0,-1.0,-1.0,0.23080633333333334,-1.0,0.086343,0.183506,-1.0,-1.0,0.06707066666666665,0.260817,-1.0,-1.0,-1.0,-1.0,0.1894508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.214178,0.182578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.281941
2024-08-19,480.5946350097656,-1.0,-1.0,-1.0,0.22474505000000003,-1.0,-1.0,0.199108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.178166125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.210166,0.053193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1665824117647059
2024-08-20,479.5860595703125,-1.0,-1.0,-1.0,0.21026875999999997,-1.0,-1.0,-1.0,-1.0,-1.0,0.138433,0.0916965,-1.0,-1.0,-1.0,-1.0,0.2030691,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.16080866666666668
2024-08-21,481.8229064941406,-1.0,-1.0,-1.0,0.20357070588235293,-1.0,0.086343,-0.01544,-1.0,-1.0,-1.0,0.2746135,-1.0,-1.0,-1.0,-1.0,0.17318716666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.2554632857142857,-1.0,-1.0,-1.0,-1.0,0.1265515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.15999266666666667
2024-08-22,474.18365478515625,-1.0,-1.0,-1.0,0.166808625,-1.0,0.086343,0.25373566666666664,-1.0,-1.0,-0.036445,-1.0,-1.0,-1.0,-1.0,-1.0,0.22208000000000003,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.089702,0.0871185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1250792857142857
2024-08-23,479.326416015625,-1.0,-1.0,-1.0,0.24169262962962962,-1.0,-1.0,-1.0,-1.0,-1.0,0.1613505,0.07837833333333334,-1.0,-1.0,-1.0,-1.0,0.17783644444444446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25813142857142857,-1.0,-1.0,-1.0,-1.0,0.037809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.248688
2024-08-26,474.6729736328125,-1.0,-1.0,-1.0,0.19586599999999998,-1.0,-1.0,0.12591,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.11994112500000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.01978,0.2154,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.169621
2024-08-27,476.0909729003906,-1.0,-1.0,-1.0,0.1902424193548387,-1.0,-1.0,0.0778775,-1.0,-1.0,0.1508,-1.0,-1.0,-1.0,-1.0,-1.0,0.1920938,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17673383333333334
2024-08-28,470.6885681152344,-1.0,-1.0,-1.0,0.21539392307692307,-1.0,-1.0,0.243668,-1.0,-1.0,-1.0,-0.173025,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.142919,0.2268385,-1.0,-1.0,-1.0,-1.0,0.151303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.1705185
2024-08-29,469.9995422363281,-1.0,-1.0,-1.0,0.21296076,-1.0,0.086343,0.087253,-1.0,-1.0,-1.0,0.148948,-1.0,-1.0,-1.0,-1.0,0.1292434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.273878,0.321597,-1.0,-1.0,-1.0,-1.0,0.143798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.17668953846153845
2024-08-30,475.6016540527344,-1.0,-1.0,-1.0,0.16391699999999998,-1.0,0.086343,-1.0,-1.0,-1.0,0.05556199999999999,-1.0,-1.0,-1.0,-1.0,-1.0,0.2120644,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.004881,0.122574,-1.0,-1.0,-1.0,-1.0,0.174849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.208489
